transaction_id_public,day_id_public,month,weekday,hour,service_interval,basket_value_ron,item_lines,distinct_products,total_quantity,item_level_value_ron,multi_product_basket,value_difference_ron
T011566,D0316,2025-04,Thursday,18,Afternoon (16-18),273.80,10,10,18.00,273.80,1,0.00
T011567,D0316,2025-04,Thursday,18,Afternoon (16-18),994.60,27,27,63.00,994.60,1,0.00
T011568,D0316,2025-04,Thursday,18,Afternoon (16-18),54.00,1,1,1.00,54.00,0,0.00
T011569,D0316,2025-04,Thursday,19,Dinner (19-21),123.40,5,5,12.00,123.40,1,0.00
T011570,D0316,2025-04,Thursday,19,Dinner (19-21),399.60,16,16,27.00,399.60,1,0.00
T011571,D0316,2025-04,Thursday,19,Dinner (19-21),21.80,2,2,2.00,21.80,1,0.00
T011572,D0316,2025-04,Thursday,20,Dinner (19-21),23.80,1,1,2.00,23.80,0,0.00
T011573,D0316,2025-04,Thursday,20,Dinner (19-21),26.90,2,2,2.00,26.90,1,0.00
T011574,D0316,2025-04,Thursday,21,Dinner (19-21),387.90,12,12,25.00,387.90,1,-0.00
T011575,D0316,2025-04,Thursday,22,Late evening (22-23),124.00,2,2,2.50,124.00,1,0.00
T011576,D0316,2025-04,Thursday,22,Late evening (22-23),20.90,2,2,2.00,20.90,1,0.00
T011577,D0317,2025-04,Friday,11,Early service (00-11),23.90,2,2,2.00,23.90,1,0.00
T011578,D0317,2025-04,Friday,12,Lunch (12-15),14.90,1,1,1.00,14.90,0,0.00
T011579,D0317,2025-04,Friday,12,Lunch (12-15),29.70,2,2,3.00,29.70,1,-0.00
T011580,D0317,2025-04,Friday,12,Lunch (12-15),63.60,2,2,4.00,63.60,1,0.00
T011581,D0317,2025-04,Friday,12,Lunch (12-15),90.60,3,3,4.00,90.60,1,0.00
T011582,D0317,2025-04,Friday,12,Lunch (12-15),8.00,1,1,1.00,8.00,0,0.00
T011583,D0317,2025-04,Friday,13,Lunch (12-15),9.90,1,1,1.00,9.90,0,0.00
T011584,D0317,2025-04,Friday,14,Lunch (12-15),9.90,1,1,1.00,9.90,0,0.00
T011585,D0317,2025-04,Friday,14,Lunch (12-15),26.90,2,2,2.00,26.90,1,0.00
T011586,D0317,2025-04,Friday,14,Lunch (12-15),29.40,2,2,4.00,29.40,1,0.00
T011587,D0317,2025-04,Friday,14,Lunch (12-15),91.00,4,4,8.00,91.00,1,0.00
T011588,D0317,2025-04,Friday,15,Lunch (12-15),200.70,8,8,19.00,200.70,1,-0.00
T011589,D0317,2025-04,Friday,16,Afternoon (16-18),50.80,3,3,3.00,50.80,1,0.00
T011590,D0317,2025-04,Friday,16,Afternoon (16-18),14.00,1,1,1.00,14.00,0,0.00
T011591,D0317,2025-04,Friday,17,Afternoon (16-18),93.20,3,3,9.00,93.20,1,0.00
T011592,D0317,2025-04,Friday,17,Afternoon (16-18),1729.00,5,5,91.00,1729.00,1,0.00
T011593,D0317,2025-04,Friday,17,Afternoon (16-18),102.70,4,4,4.00,102.70,1,0.00
T011594,D0317,2025-04,Friday,18,Afternoon (16-18),21.80,1,1,2.00,21.80,0,0.00
T011595,D0317,2025-04,Friday,18,Afternoon (16-18),13.00,1,1,2.00,13.00,0,0.00
T011596,D0317,2025-04,Friday,20,Dinner (19-21),138.70,5,5,6.00,138.70,1,0.00
T011597,D0317,2025-04,Friday,20,Dinner (19-21),194.50,10,10,18.00,194.50,1,0.00
T011598,D0317,2025-04,Friday,20,Dinner (19-21),169.20,13,13,13.00,169.20,1,0.00
T011599,D0317,2025-04,Friday,20,Dinner (19-21),142.20,3,3,8.00,142.20,1,0.00
T011600,D0317,2025-04,Friday,21,Dinner (19-21),34.80,2,2,2.00,34.80,1,0.00
T011601,D0317,2025-04,Friday,22,Late evening (22-23),154.10,6,6,13.00,154.10,1,0.00
T011602,D0317,2025-04,Friday,22,Late evening (22-23),40.00,1,1,2.00,40.00,0,0.00
T011603,D0317,2025-04,Friday,22,Late evening (22-23),1217.40,13,13,95.00,1217.40,1,0.00
T011604,D0317,2025-04,Friday,22,Late evening (22-23),78.00,2,2,4.00,78.00,1,0.00
T011605,D0317,2025-04,Friday,22,Late evening (22-23),66.20,4,4,7.00,66.20,1,0.00
T011606,D0317,2025-04,Friday,22,Late evening (22-23),86.60,5,5,6.00,86.60,1,0.00
T011607,D0317,2025-04,Friday,23,Late evening (22-23),247.70,7,7,14.00,247.70,1,0.00
T011608,D0318,2025-04,Saturday,10,Early service (00-11),225.00,1,1,5.00,225.00,0,0.00
T011609,D0318,2025-04,Saturday,12,Lunch (12-15),7.90,1,1,1.00,7.90,0,0.00
T011610,D0318,2025-04,Saturday,13,Lunch (12-15),1672.00,1,1,44.00,1672.00,0,0.00
T011611,D0318,2025-04,Saturday,13,Lunch (12-15),59.80,3,3,8.00,59.80,1,0.00
T011612,D0318,2025-04,Saturday,14,Lunch (12-15),343.90,6,6,16.00,343.90,1,0.00
T011613,D0318,2025-04,Saturday,15,Lunch (12-15),15.90,1,1,1.00,15.90,0,0.00
T011614,D0318,2025-04,Saturday,16,Afternoon (16-18),122.30,8,8,9.00,122.30,1,0.00
T011615,D0318,2025-04,Saturday,16,Afternoon (16-18),40.80,3,3,3.00,40.80,1,0.00
T011616,D0318,2025-04,Saturday,16,Afternoon (16-18),7.00,1,1,1.00,7.00,0,0.00
T011617,D0318,2025-04,Saturday,16,Afternoon (16-18),40.70,4,4,4.00,40.70,1,0.00
T011618,D0318,2025-04,Saturday,19,Dinner (19-21),197.90,9,9,14.00,197.90,1,0.00
T011619,D0318,2025-04,Saturday,19,Dinner (19-21),128.10,6,6,8.00,128.10,1,0.00
T011620,D0318,2025-04,Saturday,19,Dinner (19-21),71.80,4,4,6.00,71.80,1,0.00
T011621,D0318,2025-04,Saturday,22,Late evening (22-23),60.80,2,2,3.00,60.80,1,0.00
T011622,D0318,2025-04,Saturday,22,Late evening (22-23),15.80,1,1,2.00,15.80,0,0.00
T011623,D0319,2025-04,Sunday,11,Early service (00-11),16.00,2,2,2.00,16.00,1,0.00
T011624,D0319,2025-04,Sunday,12,Lunch (12-15),65.00,1,1,10.00,65.00,0,0.00
T011625,D0319,2025-04,Sunday,12,Lunch (12-15),22.00,1,1,2.00,22.00,0,0.00
T011626,D0319,2025-04,Sunday,12,Lunch (12-15),7.90,1,1,1.00,7.90,0,0.00
T011627,D0319,2025-04,Sunday,14,Lunch (12-15),175.00,7,7,14.00,175.00,1,0.00
T011628,D0319,2025-04,Sunday,14,Lunch (12-15),52.90,2,2,3.00,52.90,1,0.00
T011629,D0319,2025-04,Sunday,14,Lunch (12-15),48.90,2,2,7.00,48.90,1,0.00
T011630,D0319,2025-04,Sunday,14,Lunch (12-15),28.00,1,1,2.00,28.00,0,0.00
T011631,D0319,2025-04,Sunday,16,Afternoon (16-18),172.00,5,5,10.00,172.00,1,0.00
T011632,D0319,2025-04,Sunday,16,Afternoon (16-18),116.60,4,4,10.00,116.60,1,0.00
T011633,D0319,2025-04,Sunday,16,Afternoon (16-18),54.20,4,4,4.00,54.20,1,0.00
T011634,D0319,2025-04,Sunday,16,Afternoon (16-18),94.50,7,7,7.00,94.50,1,0.00
T011635,D0319,2025-04,Sunday,16,Afternoon (16-18),41.80,4,4,6.00,41.80,1,0.00
T011636,D0319,2025-04,Sunday,17,Afternoon (16-18),66.60,4,4,4.00,66.60,1,0.00
T011637,D0319,2025-04,Sunday,18,Afternoon (16-18),42.80,3,3,3.00,42.80,1,0.00
T011638,D0319,2025-04,Sunday,19,Dinner (19-21),83.70,3,3,4.00,83.70,1,0.00
T011639,D0319,2025-04,Sunday,19,Dinner (19-21),107.40,6,6,9.00,107.40,1,0.00
T011640,D0319,2025-04,Sunday,19,Dinner (19-21),210.00,7,7,14.00,210.00,1,0.00
T011641,D0319,2025-04,Sunday,20,Dinner (19-21),34.90,2,2,2.00,34.90,1,0.00
T011642,D0319,2025-04,Sunday,20,Dinner (19-21),33.90,2,2,2.00,33.90,1,0.00
T011643,D0319,2025-04,Sunday,21,Dinner (19-21),8.90,1,1,1.00,8.90,0,0.00
T011644,D0319,2025-04,Sunday,21,Dinner (19-21),11.00,1,1,1.00,11.00,0,0.00
T011645,D0319,2025-04,Sunday,21,Dinner (19-21),79.50,6,6,8.00,79.50,1,0.00
T011646,D0319,2025-04,Sunday,22,Late evening (22-23),217.60,8,8,17.00,217.60,1,0.00
T011647,D0319,2025-04,Sunday,22,Late evening (22-23),13.90,1,1,1.00,13.90,0,0.00
T011648,D0320,2025-04,Monday,11,Early service (00-11),11.90,1,1,1.00,11.90,0,0.00
T011649,D0320,2025-04,Monday,12,Lunch (12-15),10.90,1,1,1.00,10.90,0,0.00
T011650,D0320,2025-04,Monday,13,Lunch (12-15),39.00,2,2,2.00,39.00,1,0.00
T011651,D0320,2025-04,Monday,14,Lunch (12-15),136.80,6,6,8.00,136.80,1,0.00
T011652,D0320,2025-04,Monday,14,Lunch (12-15),31.90,2,2,2.00,31.90,1,0.00
T011653,D0320,2025-04,Monday,14,Lunch (12-15),86.40,5,5,6.00,86.40,1,0.00
T011654,D0320,2025-04,Monday,15,Lunch (12-15),78.00,1,1,12.00,78.00,0,0.00
T011655,D0320,2025-04,Monday,15,Lunch (12-15),32.00,1,1,1.00,32.00,0,0.00
T011656,D0320,2025-04,Monday,16,Afternoon (16-18),849.40,26,26,69.00,849.40,1,0.00
T011657,D0320,2025-04,Monday,16,Afternoon (16-18),7.00,1,1,1.00,7.00,0,0.00
T011658,D0320,2025-04,Monday,17,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T011659,D0320,2025-04,Monday,19,Dinner (19-21),25.00,2,2,2.00,25.00,1,0.00
T011660,D0320,2025-04,Monday,19,Dinner (19-21),28.00,1,1,2.00,28.00,0,0.00
T011661,D0320,2025-04,Monday,20,Dinner (19-21),83.20,5,5,5.00,83.20,1,0.00
T011662,D0320,2025-04,Monday,20,Dinner (19-21),64.80,4,4,5.00,64.80,1,0.00
T011663,D0320,2025-04,Monday,20,Dinner (19-21),62.70,3,3,5.00,62.70,1,0.00
T011664,D0320,2025-04,Monday,20,Dinner (19-21),86.50,3,3,5.00,86.50,1,0.00
T011665,D0320,2025-04,Monday,20,Dinner (19-21),12.90,1,1,1.00,12.90,0,0.00
T011666,D0320,2025-04,Monday,21,Dinner (19-21),10.90,1,1,1.00,10.90,0,0.00
T011667,D0320,2025-04,Monday,21,Dinner (19-21),15.90,1,1,1.00,15.90,0,0.00
T011668,D0320,2025-04,Monday,21,Dinner (19-21),7.50,1,1,1.00,7.50,0,0.00
T011669,D0320,2025-04,Monday,21,Dinner (19-21),62.10,3,3,7.00,62.10,1,0.00
T011670,D0320,2025-04,Monday,22,Late evening (22-23),93.60,6,6,7.00,93.60,1,0.00
T011671,D0320,2025-04,Monday,22,Late evening (22-23),10.90,1,1,1.00,10.90,0,0.00
T011672,D0320,2025-04,Monday,22,Late evening (22-23),58.70,4,4,4.00,58.70,1,0.00
T011673,D0320,2025-04,Monday,22,Late evening (22-23),12.90,1,1,1.00,12.90,0,0.00
T011674,D0320,2025-04,Monday,22,Late evening (22-23),9.90,1,1,1.00,9.90,0,0.00
T011675,D0320,2025-04,Monday,22,Late evening (22-23),11.90,1,1,1.00,11.90,0,0.00
T011676,D0320,2025-04,Monday,23,Late evening (22-23),41.70,1,1,3.00,41.70,0,0.00
T011677,D0320,2025-04,Monday,23,Late evening (22-23),78.50,2,2,5.00,78.50,1,0.00
T011678,D0320,2025-04,Monday,23,Late evening (22-23),444.30,8,8,48.00,444.30,1,0.00
T011679,D0321,2025-04,Tuesday,11,Early service (00-11),9.90,1,1,1.00,9.90,0,0.00
T011680,D0321,2025-04,Tuesday,12,Lunch (12-15),87.80,3,3,4.00,87.80,1,0.00
T011681,D0321,2025-04,Tuesday,13,Lunch (12-15),21.90,2,2,2.00,21.90,1,0.00
T011682,D0321,2025-04,Tuesday,13,Lunch (12-15),96.80,4,4,5.00,96.80,1,-0.00
T011683,D0321,2025-04,Tuesday,13,Lunch (12-15),21.80,1,1,2.00,21.80,0,0.00
T011684,D0321,2025-04,Tuesday,14,Lunch (12-15),18.90,1,1,1.00,18.90,0,0.00
T011685,D0321,2025-04,Tuesday,15,Lunch (12-15),15.00,1,1,1.00,15.00,0,0.00
T011686,D0321,2025-04,Tuesday,15,Lunch (12-15),50.80,3,3,3.00,50.80,1,0.00
T011687,D0321,2025-04,Tuesday,16,Afternoon (16-18),32.00,1,1,1.00,32.00,0,0.00
T011688,D0321,2025-04,Tuesday,16,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T011689,D0321,2025-04,Tuesday,16,Afternoon (16-18),156.20,7,7,8.00,156.20,1,0.00
T011690,D0321,2025-04,Tuesday,18,Afternoon (16-18),65.70,3,3,3.00,65.70,1,0.00
T011691,D0321,2025-04,Tuesday,19,Dinner (19-21),39.00,2,2,3.00,39.00,1,0.00
T011692,D0321,2025-04,Tuesday,19,Dinner (19-21),155.30,7,7,15.00,155.30,1,0.00
T011693,D0321,2025-04,Tuesday,20,Dinner (19-21),35.00,1,1,1.00,35.00,0,0.00
T011694,D0321,2025-04,Tuesday,20,Dinner (19-21),51.00,1,1,3.00,51.00,0,0.00
T011695,D0321,2025-04,Tuesday,20,Dinner (19-21),238.40,8,8,26.00,238.40,1,0.00
T011696,D0321,2025-04,Tuesday,21,Dinner (19-21),178.00,7,7,15.00,178.00,1,0.00
T011697,D0321,2025-04,Tuesday,23,Late evening (22-23),7.00,1,1,1.00,7.00,0,0.00
T011698,D0321,2025-04,Tuesday,23,Late evening (22-23),11.90,1,1,1.00,11.90,0,0.00
T011699,D0321,2025-04,Tuesday,23,Late evening (22-23),59.40,1,1,6.00,59.40,0,0.00
T011700,D0321,2025-04,Tuesday,23,Late evening (22-23),9.90,1,1,1.00,9.90,0,0.00
T011701,D0322,2025-04,Wednesday,12,Lunch (12-15),23.90,2,2,2.00,23.90,1,0.00
T011702,D0322,2025-04,Wednesday,12,Lunch (12-15),8.00,1,1,1.00,8.00,0,0.00
T011703,D0322,2025-04,Wednesday,14,Lunch (12-15),32.00,1,1,1.00,32.00,0,0.00
T011704,D0322,2025-04,Wednesday,15,Lunch (12-15),32.00,1,1,1.00,32.00,0,0.00
T011705,D0322,2025-04,Wednesday,15,Lunch (12-15),207.20,11,11,12.00,207.20,1,0.00
T011706,D0322,2025-04,Wednesday,17,Afternoon (16-18),28.00,1,1,2.00,28.00,0,0.00
T011707,D0322,2025-04,Wednesday,17,Afternoon (16-18),14.00,1,1,1.00,14.00,0,0.00
T011708,D0322,2025-04,Wednesday,18,Afternoon (16-18),122.50,6,6,6.00,122.50,1,0.00
T011709,D0322,2025-04,Wednesday,18,Afternoon (16-18),450.60,18,18,26.00,450.60,1,0.00
T011710,D0322,2025-04,Wednesday,19,Dinner (19-21),390.60,10,10,19.00,390.60,1,0.00
T011711,D0322,2025-04,Wednesday,19,Dinner (19-21),34.80,2,2,2.00,34.80,1,0.00
T011712,D0322,2025-04,Wednesday,19,Dinner (19-21),106.60,3,3,10.00,106.60,1,0.00
T011713,D0322,2025-04,Wednesday,20,Dinner (19-21),55.80,2,2,5.00,55.80,1,0.00
T011714,D0322,2025-04,Wednesday,20,Dinner (19-21),102.60,4,4,7.00,102.60,1,0.00
T011715,D0322,2025-04,Wednesday,20,Dinner (19-21),7.50,1,1,1.00,7.50,0,0.00
T011716,D0322,2025-04,Wednesday,21,Dinner (19-21),109.50,7,7,8.00,109.50,1,0.00
T011717,D0322,2025-04,Wednesday,22,Late evening (22-23),11.00,1,1,1.00,11.00,0,0.00
T011718,D0323,2025-04,Thursday,12,Lunch (12-15),48.90,2,2,7.00,48.90,1,0.00
T011719,D0323,2025-04,Thursday,13,Lunch (12-15),45.80,3,3,6.00,45.80,1,0.00
T011720,D0323,2025-04,Thursday,13,Lunch (12-15),124.80,8,8,9.00,124.80,1,0.00
T011721,D0323,2025-04,Thursday,14,Lunch (12-15),150.00,11,11,11.00,150.00,1,0.00
T011722,D0323,2025-04,Thursday,14,Lunch (12-15),32.00,1,1,1.00,32.00,0,0.00
T011723,D0323,2025-04,Thursday,16,Afternoon (16-18),58.60,4,4,4.00,58.60,1,0.00
T011724,D0323,2025-04,Thursday,18,Afternoon (16-18),14.00,1,1,1.00,14.00,0,0.00
T011725,D0323,2025-04,Thursday,19,Dinner (19-21),46.30,4,4,4.00,46.30,1,0.00
T011726,D0323,2025-04,Thursday,20,Dinner (19-21),21.00,2,2,2.00,21.00,1,0.00
T011727,D0323,2025-04,Thursday,20,Dinner (19-21),199.60,6,6,12.00,199.60,1,-0.00
T011728,D0324,2025-04,Friday,13,Lunch (12-15),192.00,2,2,6.00,192.00,1,0.00
T011729,D0324,2025-04,Friday,14,Lunch (12-15),153.20,7,7,14.00,153.20,1,0.00
T011730,D0324,2025-04,Friday,15,Lunch (12-15),85.80,2,2,4.00,85.80,1,0.00
T011731,D0324,2025-04,Friday,15,Lunch (12-15),13.90,1,1,1.00,13.90,0,0.00
T011732,D0324,2025-04,Friday,15,Lunch (12-15),8.00,1,1,1.00,8.00,0,0.00
T011733,D0324,2025-04,Friday,16,Afternoon (16-18),42.90,2,2,2.00,42.90,1,0.00
T011734,D0324,2025-04,Friday,16,Afternoon (16-18),104.60,7,7,7.00,104.60,1,0.00
T011735,D0324,2025-04,Friday,16,Afternoon (16-18),21.00,2,2,2.00,21.00,1,0.00
T011736,D0324,2025-04,Friday,16,Afternoon (16-18),1501.00,5,5,79.00,1501.00,1,0.00
T011737,D0324,2025-04,Friday,17,Afternoon (16-18),28.00,1,1,2.00,28.00,0,0.00
T011738,D0324,2025-04,Friday,17,Afternoon (16-18),45.70,4,4,4.00,45.70,1,0.00
T011739,D0324,2025-04,Friday,19,Dinner (19-21),28.00,1,1,2.00,28.00,0,0.00
T011740,D0324,2025-04,Friday,20,Dinner (19-21),34.80,2,2,2.00,34.80,1,0.00
T011741,D0324,2025-04,Friday,21,Dinner (19-21),93.40,5,5,6.00,93.40,1,0.00
T011742,D0324,2025-04,Friday,21,Dinner (19-21),70.80,2,2,3.50,70.80,1,0.00
T011743,D0324,2025-04,Friday,21,Dinner (19-21),33.00,1,1,3.00,33.00,0,0.00
T011744,D0324,2025-04,Friday,22,Late evening (22-23),314.00,9,9,30.00,314.00,1,0.00
T011745,D0324,2025-04,Friday,22,Late evening (22-23),32.90,2,2,3.00,32.90,1,0.00
T011746,D0325,2025-04,Saturday,13,Lunch (12-15),8.00,1,1,1.00,8.00,0,0.00
T011747,D0325,2025-04,Saturday,13,Lunch (12-15),58.50,1,1,9.00,58.50,0,0.00
T011748,D0325,2025-04,Saturday,13,Lunch (12-15),1110.90,7,7,29.00,1110.90,1,0.00
T011749,D0325,2025-04,Saturday,14,Lunch (12-15),19.50,1,1,1.00,19.50,0,0.00
T011750,D0325,2025-04,Saturday,14,Lunch (12-15),561.00,1,1,17.00,561.00,0,0.00
T011751,D0325,2025-04,Saturday,15,Lunch (12-15),91.50,6,6,6.00,91.50,1,0.00
T011752,D0325,2025-04,Saturday,15,Lunch (12-15),399.10,12,12,25.00,399.10,1,0.00
T011753,D0325,2025-04,Saturday,15,Lunch (12-15),89.70,6,6,6.00,89.70,1,0.00
T011754,D0325,2025-04,Saturday,17,Afternoon (16-18),188.50,8,8,9.00,188.50,1,0.00
T011755,D0325,2025-04,Saturday,19,Dinner (19-21),42.40,2,2,6.00,42.40,1,0.00
T011756,D0325,2025-04,Saturday,20,Dinner (19-21),959.90,31,31,77.00,959.90,1,0.00
T011757,D0325,2025-04,Saturday,21,Dinner (19-21),198.60,7,7,15.00,198.60,1,0.00
T011758,D0325,2025-04,Saturday,21,Dinner (19-21),16.40,2,2,2.00,16.40,1,0.00
T011759,D0325,2025-04,Saturday,21,Dinner (19-21),62.80,4,4,4.00,62.80,1,0.00
T011760,D0325,2025-04,Saturday,22,Late evening (22-23),206.40,5,5,10.00,206.40,1,0.00
T011761,D0325,2025-04,Saturday,22,Late evening (22-23),62.80,3,3,8.00,62.80,1,0.00
T011762,D0325,2025-04,Saturday,22,Late evening (22-23),99.00,1,1,9.00,99.00,0,0.00
T011763,D0325,2025-04,Saturday,22,Late evening (22-23),33.00,1,1,3.00,33.00,0,0.00
T011764,D0325,2025-04,Saturday,22,Late evening (22-23),70.80,3,3,3.00,70.80,1,0.00
T011765,D0325,2025-04,Saturday,22,Late evening (22-23),56.70,2,2,3.00,56.70,1,0.00
T011766,D0326,2025-04,Sunday,12,Lunch (12-15),8.00,1,1,1.00,8.00,0,0.00
T011767,D0326,2025-04,Sunday,12,Lunch (12-15),65.00,1,1,10.00,65.00,0,0.00
T011768,D0326,2025-04,Sunday,12,Lunch (12-15),13.80,2,2,2.00,13.80,1,0.00
T011769,D0326,2025-04,Sunday,13,Lunch (12-15),176.00,4,4,6.00,176.00,1,0.00
T011770,D0326,2025-04,Sunday,13,Lunch (12-15),376.90,8,8,21.00,376.90,1,0.00
T011771,D0326,2025-04,Sunday,14,Lunch (12-15),14.00,1,1,2.00,14.00,0,0.00
T011772,D0326,2025-04,Sunday,14,Lunch (12-15),28.00,1,1,2.00,28.00,0,0.00
T011773,D0326,2025-04,Sunday,14,Lunch (12-15),81.60,2,2,4.00,81.60,1,0.00
T011774,D0326,2025-04,Sunday,14,Lunch (12-15),136.50,9,9,10.00,136.50,1,0.00
T011775,D0326,2025-04,Sunday,15,Lunch (12-15),354.90,9,9,14.00,354.90,1,0.00
T011776,D0326,2025-04,Sunday,15,Lunch (12-15),135.90,9,9,9.00,135.90,1,0.00
T011777,D0326,2025-04,Sunday,15,Lunch (12-15),49.00,1,1,1.00,49.00,0,0.00
T011778,D0326,2025-04,Sunday,15,Lunch (12-15),88.40,7,7,8.00,88.40,1,0.00
T011779,D0326,2025-04,Sunday,15,Lunch (12-15),337.00,11,11,17.00,337.00,1,0.00
T011780,D0326,2025-04,Sunday,16,Afternoon (16-18),99.20,6,6,8.00,99.20,1,0.00
T011781,D0326,2025-04,Sunday,16,Afternoon (16-18),173.70,8,8,12.00,173.70,1,0.00
T011782,D0326,2025-04,Sunday,16,Afternoon (16-18),281.80,9,9,15.00,281.80,1,0.00
T011783,D0326,2025-04,Sunday,16,Afternoon (16-18),11.00,1,1,1.00,11.00,0,0.00
T011784,D0326,2025-04,Sunday,16,Afternoon (16-18),80.30,3,3,5.00,80.30,1,0.00
T011785,D0326,2025-04,Sunday,16,Afternoon (16-18),47.80,4,4,5.00,47.80,1,0.00
T011786,D0326,2025-04,Sunday,17,Afternoon (16-18),31.90,2,2,3.00,31.90,1,0.00
T011787,D0326,2025-04,Sunday,17,Afternoon (16-18),122.10,4,4,15.00,122.10,1,0.00
T011788,D0326,2025-04,Sunday,17,Afternoon (16-18),9.90,1,1,1.00,9.90,0,0.00
T011789,D0326,2025-04,Sunday,17,Afternoon (16-18),50.60,4,4,4.00,50.60,1,0.00
T011790,D0326,2025-04,Sunday,18,Afternoon (16-18),76.70,4,4,5.00,76.70,1,0.00
T011791,D0326,2025-04,Sunday,18,Afternoon (16-18),194.60,6,6,10.00,194.60,1,0.00
T011792,D0326,2025-04,Sunday,18,Afternoon (16-18),104.80,3,3,13.00,104.80,1,0.00
T011793,D0326,2025-04,Sunday,18,Afternoon (16-18),50.90,2,2,2.00,50.90,1,0.00
T011794,D0326,2025-04,Sunday,18,Afternoon (16-18),136.80,3,3,4.00,136.80,1,0.00
T011795,D0326,2025-04,Sunday,19,Dinner (19-21),867.20,28,28,69.00,867.20,1,0.00
T011796,D0326,2025-04,Sunday,19,Dinner (19-21),147.10,9,9,10.00,147.10,1,0.00
T011797,D0326,2025-04,Sunday,19,Dinner (19-21),9.90,1,1,1.00,9.90,0,0.00
T011798,D0326,2025-04,Sunday,19,Dinner (19-21),35.60,1,1,4.00,35.60,0,0.00
T011799,D0326,2025-04,Sunday,20,Dinner (19-21),45.50,2,2,5.00,45.50,1,0.00
T011800,D0326,2025-04,Sunday,20,Dinner (19-21),83.80,4,4,10.00,83.80,1,0.00
T011801,D0326,2025-04,Sunday,20,Dinner (19-21),221.20,9,9,10.00,221.20,1,0.00
T011802,D0326,2025-04,Sunday,20,Dinner (19-21),89.90,3,3,9.00,89.90,1,0.00
T011803,D0326,2025-04,Sunday,20,Dinner (19-21),977.40,24,24,52.00,977.40,1,0.00
T011804,D0326,2025-04,Sunday,20,Dinner (19-21),107.80,5,5,8.00,107.80,1,0.00
T011805,D0326,2025-04,Sunday,20,Dinner (19-21),298.10,9,9,15.00,298.10,1,0.00
T011806,D0326,2025-04,Sunday,21,Dinner (19-21),55.00,1,1,5.00,55.00,0,0.00
T011807,D0326,2025-04,Sunday,21,Dinner (19-21),95.00,3,3,5.00,95.00,1,0.00
T011808,D0326,2025-04,Sunday,21,Dinner (19-21),115.10,7,7,8.00,115.10,1,0.00
T011809,D0326,2025-04,Sunday,22,Late evening (22-23),105.60,6,6,6.00,105.60,1,0.00
T011810,D0326,2025-04,Sunday,23,Late evening (22-23),44.00,1,1,4.00,44.00,0,0.00
T011811,D0326,2025-04,Sunday,23,Late evening (22-23),111.80,5,5,11.00,111.80,1,0.00
T011812,D0327,2025-04,Monday,13,Lunch (12-15),57.60,4,4,4.00,57.60,1,0.00
T011813,D0327,2025-04,Monday,16,Afternoon (16-18),31.40,2,2,2.00,31.40,1,0.00
T011814,D0327,2025-04,Monday,17,Afternoon (16-18),58.30,4,4,4.00,58.30,1,0.00
T011815,D0327,2025-04,Monday,17,Afternoon (16-18),165.10,9,9,12.00,165.10,1,0.00
T011816,D0327,2025-04,Monday,17,Afternoon (16-18),13.90,1,1,1.00,13.90,0,0.00
T011817,D0327,2025-04,Monday,17,Afternoon (16-18),115.50,8,8,9.00,115.50,1,0.00
T011818,D0327,2025-04,Monday,18,Afternoon (16-18),84.00,1,1,6.00,84.00,0,0.00
T011819,D0327,2025-04,Monday,21,Dinner (19-21),35.00,1,1,1.00,35.00,0,0.00
T011820,D0327,2025-04,Monday,21,Dinner (19-21),21.80,1,1,2.00,21.80,0,0.00
T011821,D0327,2025-04,Monday,21,Dinner (19-21),19.80,2,2,2.00,19.80,1,0.00
T011822,D0327,2025-04,Monday,21,Dinner (19-21),29.80,2,2,2.00,29.80,1,0.00
T011823,D0327,2025-04,Monday,22,Late evening (22-23),546.30,15,15,53.00,546.30,1,0.00
T011824,D0327,2025-04,Monday,22,Late evening (22-23),36.90,2,2,2.00,36.90,1,0.00
T011825,D0327,2025-04,Monday,22,Late evening (22-23),51.00,3,3,3.00,51.00,1,0.00
T011826,D0327,2025-04,Monday,22,Late evening (22-23),8.00,1,1,1.00,8.00,0,0.00
T011827,D0327,2025-04,Monday,23,Late evening (22-23),1450.00,2,2,39.00,1450.00,1,0.00
T011828,D0328,2025-04,Tuesday,10,Early service (00-11),0.10,1,1,1.00,0.10,0,0.00
T011829,D0328,2025-04,Tuesday,10,Early service (00-11),0.10,1,1,1.00,0.10,0,0.00
T011830,D0328,2025-04,Tuesday,11,Early service (00-11),0.10,1,1,1.00,0.10,0,0.00
T011831,D0328,2025-04,Tuesday,12,Lunch (12-15),1.90,1,1,1.00,1.90,0,0.00
T011832,D0328,2025-04,Tuesday,12,Lunch (12-15),0.10,1,1,1.00,0.10,0,0.00
T011833,D0328,2025-04,Tuesday,12,Lunch (12-15),0.10,1,1,1.00,0.10,0,0.00
T011834,D0328,2025-04,Tuesday,14,Lunch (12-15),192.00,2,2,6.00,192.00,1,0.00
T011835,D0328,2025-04,Tuesday,16,Afternoon (16-18),0.10,1,1,1.00,0.10,0,0.00
T011836,D0328,2025-04,Tuesday,16,Afternoon (16-18),121.30,8,8,11.00,121.30,1,0.00
T011837,D0328,2025-04,Tuesday,16,Afternoon (16-18),194.10,9,9,14.00,194.10,1,0.00
