antecedent_product_id,antecedent_label_en,consequent_product_id,consequent_label_en,pair_count,antecedent_count,consequent_count,support,confidence,lift,chi_square,p_value,q_bh,phi,retained
P0140,Product P0140,P0070,"Caru' cu Flori potatoes, 180 g",262,931,4003,0.008409025259171294,0.2814178302900107,2.190391041305487,200.4729186641351,1.6467628268944795e-45,6.728907281430252e-45,0.0802139752159715,True
P0056,Product P0056,P0165,"Honey lemonade, 500 ml",261,937,3686,0.008376929742914915,0.27854855923159016,2.3545136896306715,237.82002722255325,1.1750213485956393e-53,6.133723881903553e-53,0.08736679317574814,True
P0056,Product P0056,P0095,Product P0095,261,937,3929,0.008376929742914915,0.27854855923159016,2.2088922015725774,203.72400439544555,3.215194562064235e-46,1.343975964449073e-45,0.08086177771288884,True
P0071,Product P0071,P0567,"Fried Romanian cheese doughnuts, 180 g",261,1212,2807,0.008376929742914915,0.21534653465346534,2.390292832275746,241.3436372325336,2.0032537879245376e-54,1.0713479816792503e-53,0.08801163918579413,True
P0572,"Medium Capricciosa pizza, 550 g",P0567,"Fried Romanian cheese doughnuts, 180 g",261,1605,2807,0.008376929742914915,0.16261682242990655,1.805006176148414,108.57543226654067,2.0105133579923853e-25,4.727306193038131e-25,0.05903206375652245,True
P0159,Product P0159,P0567,"Fried Romanian cheese doughnuts, 180 g",260,1626,2807,0.008344834226658536,0.15990159901599016,1.774867873367013,101.98649851986325,5.5901474233691586e-24,1.2497645161671623e-23,0.05721284227492497,True
P0570,Product P0570,P0165,"Honey lemonade, 500 ml",259,1256,3686,0.008312738710402157,0.20621019108280256,1.7430523395460877,96.95701456754402,7.084888306230475e-23,1.5156104200191077e-22,0.05578427589583451,True
P0015,Product P0015,P0007,Product P0007,259,1453,2157,0.008312738710402157,0.17825189263592567,2.574777106563531,281.1231721780525,4.274045895399596e-63,2.6645623267891195e-62,0.09498838530412818,True
P0007,Product P0007,P0015,Product P0015,259,2157,1453,0.008312738710402157,0.12007417709782105,2.574777106563531,281.1231721780525,4.274045895399596e-63,2.6645623267891195e-62,0.09498838530412818,True
P0063,Product P0063,P0058,Product P0058,258,1031,2522,0.008280643194145778,0.2502424830261882,3.0915166707561244,410.81224844751824,2.4396148431782743e-91,2.441853021933484e-90,0.11482696198352947,True
P0058,Product P0058,P0063,Product P0063,258,2522,1031,0.008280643194145778,0.10229976209357652,3.0915166707561244,410.81224844751824,2.4396148431782743e-91,2.441853021933484e-90,0.11482696198352947,True
P0101,Product P0101,P0070,"Caru' cu Flori potatoes, 180 g",257,500,4003,0.0082485476778894,0.514,4.000673994504122,674.5053366222684,1.046725995075178e-148,1.9355560349610495e-147,0.1471346220186615,True
P0156,Product P0156,P0070,"Caru' cu Flori potatoes, 180 g",257,1346,4003,0.0082485476778894,0.19093610698365526,1.4861344704695847,49.01045785354732,2.546014349831052e-12,3.879471586125249e-12,0.03966126506770939,True
P0007,Product P0007,P0152,"Stella Artois draught beer, 0.4 L",257,2157,2832,0.0082485476778894,0.11914696337505795,1.3108269554649297,22.385585662110323,2.2304171443338273e-06,2.7778368772468103e-06,0.026804419943860493,True
P0071,Product P0071,P0018,"Hot pepper, 1 pc.",256,1212,2461,0.00821645216163302,0.21122112211221122,2.6741229181837327,303.10902691186305,6.925171848538744e-68,4.8431810812536985e-67,0.09863285811890941,True
P0018,"Hot pepper, 1 pc.",P0071,Product P0071,256,2461,1212,0.00821645216163302,0.10402275497765136,2.6741229181837327,303.10902691186305,6.925171848538744e-68,4.8431810812536985e-67,0.09863285811890941,True
P0071,Product P0071,P0095,Product P0095,255,1212,3929,0.008184356645376641,0.2103960396039604,1.6684422005448194,81.30700130905274,1.9324075679028443e-19,3.738043717343977e-19,0.051084148052719144,True
P0140,Product P0140,P0165,"Honey lemonade, 500 ml",254,931,3686,0.008152261129120262,0.2728249194414608,2.3061329395110133,219.67481203516846,1.064916635149424e-49,5.0957195129299194e-49,0.08396771106081044,True
P0537,Product P0537,P0613,Product P0613,252,1610,1844,0.008088070096607504,0.1565217391304348,2.64465717249835,288.8813690605256,8.71560356914045e-65,5.693846403552234e-64,0.09629016915992576,True
P0613,Product P0613,P0537,Product P0537,252,1844,1610,0.008088070096607504,0.13665943600867678,2.64465717249835,288.8813690605256,8.71560356914045e-65,5.693846403552234e-64,0.09629016915992576,True
P0569,Product P0569,P0095,Product P0095,250,998,3929,0.008023879064094746,0.250501002004008,1.9864748585998673,144.7796651009021,2.399561455256969e-33,6.987837807676423e-33,0.06816728023648227,True
P0063,Product P0063,P0072,"French fries, 180 g",250,1031,5580,0.008023879064094746,0.24248302618816683,1.353950474362852,29.143547870273032,6.72091918352124e-08,8.760481277445248e-08,0.030583937196491023,True
P0071,Product P0071,P0009,"Borsec sparkling mineral water, 750 ml",250,1212,3139,0.008023879064094746,0.20627062706270627,2.0473953257065114,154.99203636002147,1.405834125153732e-35,4.369700941717155e-35,0.07053048576752008,True
P0076,"Grilled pork neck, 150 g",P0152,"Stella Artois draught beer, 0.4 L",250,2088,2832,0.008023879064094746,0.11973180076628352,1.317261199320302,22.522328597261293,2.0771509744229346e-06,2.5928738136103224e-06,0.026886163051371037,True
P0140,Product P0140,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",247,931,5898,0.00792759251532561,0.2653061224489796,1.4015162524826819,36.125969510850545,1.8496536739117848e-09,2.5351409023087404e-09,0.034051162119859514,True
P0597,"Assorted pickled vegetables, 180 g",P0613,Product P0613,247,971,1844,0.00792759251532561,0.25437693099897013,4.298059674151254,685.7833929713237,3.6918488770217296e-151,7.192512722911976e-150,0.1483596037924942,True
P0159,Product P0159,P0007,Product P0007,247,1626,2157,0.00792759251532561,0.15190651906519065,2.194228750354263,181.9806508167841,1.7905096474532986e-41,6.667051281131566e-41,0.07642488427623899,True
P0613,Product P0613,P0597,"Assorted pickled vegetables, 180 g",247,1844,971,0.00792759251532561,0.1339479392624729,4.298059674151254,685.7833929713237,3.6918488770217296e-151,7.192512722911976e-150,0.1483596037924942,True
P0613,Product P0613,P0058,Product P0058,247,1844,2522,0.00792759251532561,0.1339479392624729,1.6548041013484807,74.01622983780804,7.747740082231293e-18,1.4399973474811484e-17,0.048740015469788796,True
P0007,Product P0007,P0159,Product P0159,247,2157,1626,0.00792759251532561,0.11451089476124246,2.194228750354263,181.9806508167841,1.7905096474532986e-41,6.667051281131566e-41,0.07642488427623899,True
P0110,Product P0110,P0072,"French fries, 180 g",246,614,5580,0.00789549699906923,0.4006514657980456,2.237114286715001,209.13010399352115,2.1264456648686286e-47,9.317077190247687e-47,0.08192764278570626,True
P0142,Product P0142,P0072,"French fries, 180 g",246,813,5580,0.00789549699906923,0.3025830258302583,1.6895303469163725,86.58939694290727,1.3356131179885844e-20,2.683524699310397e-20,0.05271746766690461,True
P0569,Product P0569,P0070,"Caru' cu Flori potatoes, 180 g",246,998,4003,0.00789549699906923,0.24649298597194388,1.9185565735518,128.24275337094386,9.93209088781966e-30,2.649367031445293e-29,0.06415619514575291,True
P0570,Product P0570,P0567,"Fried Romanian cheese doughnuts, 180 g",246,1256,2807,0.00789549699906923,0.19585987261146498,2.1739957431262606,178.60020558865298,9.79622346478084e-41,3.562559933358632e-40,0.07571172829795421,True
P0050,Product P0050,P0095,Product P0095,246,1560,3929,0.00789549699906923,0.1576923076923077,1.2505012040644519,14.870256589422853,0.00011516461115853408,0.00013701700193452637,0.021846477109647402,True
P0600,Product P0600,P0072,"French fries, 180 g",244,540,5580,0.007831305966556472,0.45185185185185184,2.5230014602416033,278.08143433361346,1.9664815825924595e-62,1.2189951173911212e-61,0.0944731030307128,True
P0150,Product P0150,P0070,"Caru' cu Flori potatoes, 180 g",244,1131,4003,0.007831305966556472,0.21573828470380194,1.67918004909227,79.80725538693113,4.12774200016972e-19,7.87301839542861e-19,0.05061081962039577,True
P0621,Product P0621,P0072,"French fries, 180 g",243,633,5580,0.007799210450300093,0.38388625592417064,2.1435025225500692,184.32181952022572,5.518894468166621e-42,2.1007476320641285e-41,0.0769149137347027,True
P0094,Product P0094,P0095,Product P0095,243,1003,3929,0.007799210450300093,0.24227318045862412,1.9212281709211894,126.91482168343937,1.9392040623233213e-29,5.122691602892841e-29,0.06382316760014554,True
P0159,Product P0159,P0009,"Borsec sparkling mineral water, 750 ml",243,1626,3139,0.007799210450300093,0.14944649446494465,1.4833719108137242,44.90710161314506,2.0660721536685944e-11,3.058459592472777e-11,0.037964675816495,True
P0614,Product P0614,P0095,Product P0095,242,845,3929,0.007767114934043714,0.2863905325443787,2.271079109820618,202.49262024272244,5.969016457647081e-46,2.466741270944305e-45,0.08061702788367402,True
P0612,"Sour cream, 50 g",P0152,"Stella Artois draught beer, 0.4 L",242,2147,2832,0.007767114934043714,0.11271541686073591,1.2400685886758294,13.287214899070241,0.00026722214918193255,0.0003141587982300522,0.02065090849805669,True
P0627,"Chicken breast strips, 200 g",P0599,Product P0599,241,1085,2260,0.007735019417787335,0.22211981566820277,3.062206679988581,373.88937140831234,2.662987860190574e-83,2.3814096356294396e-82,0.10954529838437982,True
P0572,"Medium Capricciosa pizza, 550 g",P0007,Product P0007,241,1605,2157,0.007735019417787335,0.1501557632398754,2.1689397845455716,171.9809010929679,2.732324216483742e-39,9.647138253021884e-39,0.07429546289522704,True
P0007,Product P0007,P0572,"Medium Capricciosa pizza, 550 g",241,2157,1605,0.007735019417787335,0.11172925359295317,2.1689397845455716,171.9809010929679,2.732324216483742e-39,9.647138253021884e-39,0.07429546289522704,True
P0599,Product P0599,P0627,"Chicken breast strips, 200 g",241,2260,1085,0.007735019417787335,0.10663716814159292,3.062206679988581,373.88937140831234,2.662987860190574e-83,2.3814096356294396e-82,0.10954529838437982,True
P0071,Product P0071,P0082,"Tripe soup, 300/100 g",240,1212,2454,0.007702923901530956,0.19801980198019803,2.514141389689091,247.18042041865044,1.069417160460654e-55,5.922508233820171e-55,0.08906954138090858,True
P0011,Product P0011,P0152,"Stella Artois draught beer, 0.4 L",240,1889,2832,0.007702923901530956,0.12705134992059292,1.3977891629505341,31.814402488743436,1.69630218997083e-08,2.2596650662492984e-08,0.03195465024475231,True
P0594,Product P0594,P0599,Product P0599,239,850,2260,0.007670828385274577,0.2811764705882353,3.876378448724622,565.4306476037723,5.537077496831848e-125,8.163448039248037e-124,0.13471372811269744,True
P0599,Product P0599,P0594,Product P0594,239,2260,850,0.007670828385274577,0.10575221238938053,3.876378448724622,565.4306476037723,5.537077496831848e-125,8.163448039248037e-124,0.13471372811269744,True
P0621,Product P0621,P0095,Product P0095,238,633,3929,0.007638732869018198,0.37598736176935227,2.981582649693996,366.1074515173058,1.3174511872052016e-81,1.1229212853444334e-80,0.10839929733054163,True
P0118,Product P0118,P0070,"Caru' cu Flori potatoes, 180 g",238,936,4003,0.007638732869018198,0.25427350427350426,1.9791155564950218,136.37737607081834,1.6499463310690072e-31,4.603814442957256e-31,0.06615967269177848,True
P0597,"Assorted pickled vegetables, 180 g",P0599,Product P0599,238,971,2260,0.007638732869018198,0.2451081359423275,3.3791301732544685,443.671352528796,1.7195937851543587e-98,1.914364101636128e-97,0.11933088915941933,True
P0050,Product P0050,P0165,"Honey lemonade, 500 ml",238,1560,3686,0.007638732869018198,0.15256410256410258,1.2895929852386718,18.47946857307993,1.7174452567000553e-05,2.0982449888687126e-05,0.024353810461538283,True
P0599,Product P0599,P0597,"Assorted pickled vegetables, 180 g",238,2260,971,0.007638732869018198,0.10530973451327434,3.3791301732544685,443.671352528796,1.7195937851543587e-98,1.914364101636128e-97,0.11933088915941933,True
P0063,Product P0063,P0095,Product P0095,237,1031,3929,0.007606637352761819,0.22987390882638215,1.8229018522024913,104.1921966914003,1.8361231012107456e-24,4.173354798793591e-24,0.0578282140714779,True
P0597,"Assorted pickled vegetables, 180 g",P0095,Product P0095,236,971,3929,0.00757454183650544,0.243048403707518,1.9273756972041587,124.37898389671213,6.959679154413129e-29,1.7992914591148632e-28,0.06318233692741053,True
P0089,Product P0089,P0070,"Caru' cu Flori potatoes, 180 g",235,1128,4003,0.007542446320249061,0.20833333333333334,1.621544258472812,66.65300874920106,3.2376171497912343e-16,5.642556406425299e-16,0.046252164553094735,True
P0101,Product P0101,P0072,"French fries, 180 g",234,500,5580,0.007510350803992682,0.468,2.6131677419354835,288.49589510764554,1.0575235472495504e-64,6.826971538753014e-64,0.09622590447133268,True
P0166,Product P0166,P0070,"Caru' cu Flori potatoes, 180 g",234,995,4003,0.007510350803992682,0.23517587939698492,1.830470865443882,104.50069003298113,1.5713867558146168e-24,3.594094236045591e-24,0.05791375998634838,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0567,"Fried Romanian cheese doughnuts, 180 g",233,952,2807,0.007478255287736303,0.24474789915966386,2.7166406462834507,286.5245736192153,2.843385658970668e-64,1.8141133063959056e-63,0.09589658028546993,True
P0057,Product P0057,P0072,"French fries, 180 g",232,647,5580,0.007446159771479924,0.35857805255023184,2.0021893160049413,144.77775565673306,2.4018690906312177e-33,6.987837807676423e-33,0.0681668307187795,True
P0482,Product P0482,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",232,713,5898,0.007446159771479924,0.32538569424964936,1.7188948924612282,88.0567925570419,6.360186547250509e-21,1.2849932450093158e-20,0.05316228190173114,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0599,Product P0599,232,952,2260,0.007446159771479924,0.24369747899159663,3.359682457053618,427.6382576716554,5.307919303117512e-95,5.515180914001149e-94,0.11715490024301246,True
P0597,"Assorted pickled vegetables, 180 g",P0009,"Borsec sparkling mineral water, 750 ml",232,971,3139,0.007446159771479924,0.23892893923789907,2.3715543038659512,211.2270315563751,7.415935195804022e-48,3.315895614189421e-47,0.08233735862355747,True
P0599,Product P0599,P0601,Cornflake-crusted pike-perch with potatoes and sauce,232,2260,952,0.007446159771479924,0.10265486725663717,3.359682457053618,427.6382576716554,5.307919303117512e-95,5.515180914001149e-94,0.11715490024301246,True
P0686,Product P0686,P0009,"Borsec sparkling mineral water, 750 ml",231,341,3139,0.007414064255223545,0.6774193548387096,6.723910429662209,1265.533339513708,3.4945218681596684e-277,1.2708411193873994e-275,0.20153894380826698,True
P0697,Product P0697,P0072,"French fries, 180 g",231,811,5580,0.007414064255223545,0.2848335388409371,1.5904226827360355,63.32653097176027,1.75129557524463e-15,2.9900836816774508e-15,0.04508323085432342,True
P0071,Product P0071,P0612,"Sour cream, 50 g",231,1212,2147,0.007414064255223545,0.1905940594059406,2.7658775542202565,291.0311162441021,2.9640584997182387e-65,1.9480649537304812e-64,0.09664778281225442,True
P0612,"Sour cream, 50 g",P0071,Product P0071,231,2147,1212,0.007414064255223545,0.10759198882161156,2.7658775542202565,291.0311162441021,2.9640584997182387e-65,1.9480649537304812e-64,0.09664778281225442,True
P0627,"Chicken breast strips, 200 g",P0567,"Fried Romanian cheese doughnuts, 180 g",230,1085,2807,0.007381968738967166,0.2119815668202765,2.352942528471448,203.73756271383135,3.19336671711344e-46,1.3399858032195243e-45,0.08086446844020435,True
P0570,Product P0570,P0018,"Hot pepper, 1 pc.",230,1256,2461,0.007381968738967166,0.18312101910828024,2.3183671647121855,195.08441094792624,2.4693851549027047e-44,9.904776485289893e-44,0.0791285971248403,True
P0156,Product P0156,P0567,"Fried Romanian cheese doughnuts, 180 g",230,1346,2807,0.007381968738967166,0.17087667161961367,1.8966884423413974,111.99448658481107,3.583052164896734e-26,8.667649472067266e-26,0.059954323153611044,True
P0614,Product P0614,P0070,"Caru' cu Flori potatoes, 180 g",227,845,4003,0.007285682190198029,0.2686390532544379,2.0909285491502674,152.38497279225578,5.220209270130813e-35,1.5997888521664934e-34,0.0699347865620659,True
P0594,Product P0594,P0613,Product P0613,227,850,1844,0.007285682190198029,0.26705882352941174,4.512338267194079,678.1486952938707,1.6885790246508267e-149,3.1762753722311244e-148,0.14753146265812803,True
P0613,Product P0613,P0594,Product P0594,227,1844,850,0.007285682190198029,0.12310195227765727,4.512338267194079,678.1486952938707,1.6885790246508267e-149,3.1762753722311244e-148,0.14753146265812803,True
P0069,Product P0069,P0070,"Caru' cu Flori potatoes, 180 g",225,475,4003,0.007221491157685271,0.47368421052631576,3.6868795771592353,513.3502281188032,1.1838742772970409e-113,1.5195374547424374e-112,0.12835980909849823,True
P0097,Product P0097,P0072,"French fries, 180 g",224,697,5580,0.007189395641428892,0.321377331420373,1.7944719561047602,98.17485134618724,3.8302358438114665e-23,8.324277501191852e-23,0.05613352418429777,True
